MUTAG,0.9,0.8400000000000001,0.8555555555555555,0.0753592220347252,0.7,0.14832396974191325
PROTEINS,0.7639639639639639,0.7267857142857143,0.7693693693693693,0.015707743940687083,0.7357142857142858,0.04134227465282225
IMDB-BINARY,0.7140000000000001,0.684,0.718,0.031874754901018425,0.6460000000000001,0.03440930106817051
IMDB-MULTI,0.484,0.42000000000000004,0.48,0.020221001184137468,0.45466666666666666,0.06013318551349162
NCI1,0.7143552311435524,0.702676399026764,0.7119221411192214,0.021521503053524023,0.6978102189781022,0.020028336376892154
DD,0.7675213675213675,0.7361344537815127,0.8222222222222222,0.029310133674328637,0.7529411764705882,0.027410935176974946
COLLAB,0.6839999999999999,0.6644,0.7363999999999999,0.018391302292116222,0.7123999999999999,0.015615377036754483
